pic_id,seg_id,object,segment,adj,des
550773,0,卧室,卧室具有现代风,[],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,1,空间,整体空间的色彩也比较丰富,['丰富'],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,2,床头,床头墙在深浅绿色的搭配下,['绿色'],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,2,墙,床头墙在深浅绿色的搭配下,['绿色'],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,6,玻璃,深蓝色+粉色挂画悬挂在玻璃衣帽间外立面,"['深蓝色', '粉色']",卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,6,衣帽间,深蓝色+粉色挂画悬挂在玻璃衣帽间外立面,"['深蓝色', '粉色']",卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,7,装饰,装饰出整个空间得成熟、端庄,['成熟'],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550773,7,空间,装饰出整个空间得成熟、端庄,['成熟'],卧室具有现代风，整体空间的色彩也比较丰富，床头墙在深浅绿色的搭配下，呈现出色彩的变化；色彩明艳的抱枕点缀原本的软装配色，更为活泼；深蓝色+粉色挂画悬挂在玻璃衣帽间外立面，装饰出整个空间得成熟、端庄。
550774,0,床头,床头墙的挂画,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,0,墙,床头墙的挂画,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,2,图案,图案组成一体的画面,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,3,背景墙,与原本背景墙的色彩,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,5,空间,对称方式设计的空间多了和谐感,['和谐'],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,6,吊灯,悬挂式圆形吊灯更是给予空间温情,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550774,6,空间,悬挂式圆形吊灯更是给予空间温情,[],床头墙的挂画，一大一小，图案组成一体的画面，与原本背景墙的色彩，形成层次感；对称方式设计的空间多了和谐感，悬挂式圆形吊灯更是给予空间温情。
550874,0,凳,玄关处购置了换鞋凳,[],玄关处购置了换鞋凳，加上顶式柜子增加了日常生活收纳；阳台与玄关处隔断墙设置了一个洗衣区，铺贴文艺的六边砖，调色的设计更有动律。
550874,1,柜子,加上顶式柜子增加了日常生活收纳,[],玄关处购置了换鞋凳，加上顶式柜子增加了日常生活收纳；阳台与玄关处隔断墙设置了一个洗衣区，铺贴文艺的六边砖，调色的设计更有动律。
550874,2,阳台,阳台与玄关处隔断墙设置了一个洗衣区,[],玄关处购置了换鞋凳，加上顶式柜子增加了日常生活收纳；阳台与玄关处隔断墙设置了一个洗衣区，铺贴文艺的六边砖，调色的设计更有动律。
550874,2,墙,阳台与玄关处隔断墙设置了一个洗衣区,[],玄关处购置了换鞋凳，加上顶式柜子增加了日常生活收纳；阳台与玄关处隔断墙设置了一个洗衣区，铺贴文艺的六边砖，调色的设计更有动律。
550874,3,砖,铺贴文艺的六边砖,[],玄关处购置了换鞋凳，加上顶式柜子增加了日常生活收纳；阳台与玄关处隔断墙设置了一个洗衣区，铺贴文艺的六边砖，调色的设计更有动律。
550875,0,客厅,客厅浅灰色的布艺沙发搭配原木风的家具,"['浅', '灰色']",客厅浅灰色的布艺沙发搭配原木风的家具，营造和暖的氛围；沙发背景墙处摆放了几幅装饰画和绿植，空间不算很大，却点缀出文艺气息。
550875,0,家具,客厅浅灰色的布艺沙发搭配原木风的家具,"['浅', '灰色']",客厅浅灰色的布艺沙发搭配原木风的家具，营造和暖的氛围；沙发背景墙处摆放了几幅装饰画和绿植，空间不算很大，却点缀出文艺气息。
550875,2,背景墙,沙发背景墙处摆放了几幅装饰画和绿植,['绿'],客厅浅灰色的布艺沙发搭配原木风的家具，营造和暖的氛围；沙发背景墙处摆放了几幅装饰画和绿植，空间不算很大，却点缀出文艺气息。
550875,3,空间,空间不算很大,['很大'],客厅浅灰色的布艺沙发搭配原木风的家具，营造和暖的氛围；沙发背景墙处摆放了几幅装饰画和绿植，空间不算很大，却点缀出文艺气息。
550876,0,餐厅,玄关处进门就到了餐厅空间,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,0,空间,玄关处进门就到了餐厅空间,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,1,餐桌椅,餐桌椅的侧方墙面做了几何形的黄色图案,['黄色'],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,1,墙面,餐桌椅的侧方墙面做了几何形的黄色图案,['黄色'],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,1,图案,餐桌椅的侧方墙面做了几何形的黄色图案,['黄色'],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,2,墙面,另一侧是把墙面分成了两半,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,3,餐厅,增加餐厅的空间层次,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,3,空间,增加餐厅的空间层次,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,5,灯饰,搭配简约风的灯饰和桌椅,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550876,5,桌椅,搭配简约风的灯饰和桌椅,[],玄关处进门就到了餐厅空间，餐桌椅的侧方墙面做了几何形的黄色图案，另一侧是把墙面分成了两半，增加餐厅的空间层次，同时，搭配简约风的灯饰和桌椅，造就轻简干练。
550877,0,餐厅,整个客餐厅的墙面都刷成了相同的颜色,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550877,0,墙面,整个客餐厅的墙面都刷成了相同的颜色,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550877,1,地面,地面铺贴相同的木地板,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550877,1,木地板,地面铺贴相同的木地板,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550877,2,吊顶,顶部也做了相同的吊顶,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550877,5,空间,形成空间的艺术气息,[],整个客餐厅的墙面都刷成了相同的颜色，地面铺贴相同的木地板，顶部也做了相同的吊顶，整体感很强，再加上简约风的挂画搭配期间，形成空间的艺术气息。
550878,0,厨房,厨房延续了客餐厅的配色方案,[],厨房延续了客餐厅的配色方案，以白色瓷砖搭配木色橱柜，并与灰色地砖形成强调的色彩反差，却保留这空间的朴质；吊柜装有隐藏灯带，可以提升厨房颜值，又营造夜间的照明方式，柔和而简单。
550878,0,餐厅,厨房延续了客餐厅的配色方案,[],厨房延续了客餐厅的配色方案，以白色瓷砖搭配木色橱柜，并与灰色地砖形成强调的色彩反差，却保留这空间的朴质；吊柜装有隐藏灯带，可以提升厨房颜值，又营造夜间的照明方式，柔和而简单。
550878,0,配色,厨房延续了客餐厅的配色方案,[],厨房延续了客餐厅的配色方案，以白色瓷砖搭配木色橱柜，并与灰色地砖形成强调的色彩反差，却保留这空间的朴质；吊柜装有隐藏灯带，可以提升厨房颜值，又营造夜间的照明方式，柔和而简单。
550878,1,瓷砖,以白色瓷砖搭配木色橱柜,"['白色', '木色']",厨房延续了客餐厅的配色方案，以白色瓷砖搭配木色橱柜，并与灰色地砖形成强调的色彩反差，却保留这空间的朴质；吊柜装有隐藏灯带，可以提升厨房颜值，又营造夜间的照明方式，柔和而简单。
550878,1,橱柜,以白色瓷砖搭配木色橱柜,"['白色', '木色']",厨房延续了客餐厅的配色方案，以白色瓷砖搭配木色橱柜，并与灰色地砖形成强调的色彩反差，却保留这空间的朴质；吊柜装有隐藏灯带，可以提升厨房颜值，又营造夜间的照明方式，柔和而简单。
